29,9,1
29,2,1
29,1,1
29,8,1
29,7,1
29,5,1
29,3,1
29,4,1
29,67,1
29,12,1
30,2,1
30,1,1
30,4,1
30,11,1
30,10,1
30,8,1
30,40,1
30,18,1
30,7,1
30,68,1
31,11,1
31,3,1
31,5,1
31,16,1
31,15,1
31,2,1
31,70,1
31,1,1
31,7,1
31,6,1
32,3,1
32,40,1
32,54,1
32,5,1
32,11,1
32,2,1
32,6,1
32,15,1
32,16,1
32,1,1
33,2,1
33,3,1
33,11,1
33,1,1
33,4,1
33,7,1
33,82,1
33,5,1
33,43,1
33,17,1
34,11,1
34,5,1
34,3,1
34,15,1
34,2,1
34,1,1
34,40,1
34,54,1
34,4,1
34,89,1
35,2,1
35,1,1
35,17,1
35,28,1
35,11,1
35,4,1
35,84,1
35,7,1
35,8,1
35,43,1
36,43,1
36,55,1
36,9,1
36,8,1
36,54,1
36,2,1
36,1,1
36,12,1
36,14,1
36,69,1
37,2,1
37,1,1
37,8,1
37,10,1
37,4,1
37,7,1
37,17,1
37,68,1
37,43,1
37,84,1
38,11,1
38,1,1
38,2,1
38,4,1
38,10,1
38,8,1
38,54,1
38,40,1
38,7,1
38,17,1
39,17,1
39,43,1
39,28,1
39,55,1
39,6,1
39,2,1
39,1,1
39,84,1
39,11,1
39,4,1
40,84,1
40,17,1
40,2,1
40,1,1
40,4,1
40,7,1
40,55,1
40,28,1
40,43,1
40,8,1
41,129,1
41,17,1
41,28,1
41,55,1
41,43,1
41,2,1
41,84,1
41,1,1
41,11,1
41,4,1
42,175,1
42,182,1
42,1,1
42,2,1
42,8,1
42,10,1
42,4,1
42,43,1
42,7,1
42,11,1
43,6,1
43,84,1
43,3,1
43,2,1
43,17,1
43,5,1
43,13,1
43,1,1
43,7,1
43,70,1
44,17,1
44,30,1
44,32,1
44,33,1
44,35,1
44,78,1
44,135,1
44,137,1
44,140,1
44,142,1
45,84,1
45,60,1
45,6,1
45,3,1
45,2,1
45,13,1
45,17,1
45,5,1
45,1,1
45,26,1
46,3,1
46,2,1
46,17,1
46,1,1
46,6,1
46,84,1
46,5,1
46,7,1
46,4,1
46,8,1
47,6,1
47,13,1
47,17,1
47,43,1
47,28,1
47,26,1
47,2,1
47,3,1
47,84,1
47,1,1
48,1,1
48,2,1
48,3,1
48,8,1
48,10,1
48,5,1
48,6,1
48,7,1
48,4,1
48,17,1
49,48,1
49,93,1
49,99,1
49,144,1
49,59,1
49,105,1
49,162,1
49,90,1
49,51,1
49,84,1
50,115,1
50,153,1
50,40,1
50,80,1
50,51,1
50,90,1
50,93,1
50,9,1
50,144,1
50,59,1
51,173,1
51,3,1
51,82,1
51,5,1
51,1,1
51,2,1
51,11,1
51,8,1
51,4,1
51,80,1
52,125,1
52,111,1
52,2,1
52,1,1
52,6,1
52,8,1
52,4,1
52,10,1
52,9,1
52,13,1
53,2,1
53,1,1
53,11,1
53,3,1
53,5,1
53,7,1
53,40,1
53,4,1
53,70,1
53,67,1
54,80,1
54,151,1
54,159,1
54,46,1
54,139,1
54,154,1
54,157,1
54,118,1
54,40,1
54,3,1
55,82,1
55,1,1
55,2,1
55,3,1
55,7,1
55,4,1
55,11,1
55,5,1
55,10,1
55,15,1
56,178,1
56,2,1
56,3,1
56,1,1
56,5,1
56,6,1
56,4,1
56,40,1
56,11,1
56,161,1
57,25,1
57,45,1
57,146,1
57,42,1
57,97,1
57,1,1
57,8,1
57,2,1
57,9,1
57,7,1
58,1,1
58,4,1
58,5,1
58,7,1
58,8,1
58,9,1
58,12,1
58,14,1
58,15,1
58,52,1
59,11,1
59,3,1
59,2,1
59,54,1
59,5,1
59,40,1
59,1,1
59,6,1
59,7,1
59,4,1
60,11,1
60,16,1
60,82,1
60,89,1
60,2,1
60,8,1
60,1,1
60,9,1
60,10,1
60,4,1
61,11,1
61,2,1
61,1,1
61,16,1
61,7,1
61,3,1
61,5,1
61,4,1
61,67,1
61,70,1
62,143,1
62,1,1
62,2,1
62,3,1
62,5,1
62,7,1
62,4,1
62,8,1
62,9,1
62,10,1
63,161,1
63,54,1
63,13,1
63,6,1
63,26,1
63,40,1
63,2,1
63,1,1
63,3,1
63,111,1
64,3,1
64,5,1
64,15,1
64,2,1
64,1,1
64,11,1
64,4,1
64,7,1
64,67,1
64,10,1
65,119,1
65,54,1
65,6,1
65,13,1
65,40,1
65,161,1
65,3,1
65,11,1
65,78,1
65,26,1
66,22,1
66,92,1
66,103,1
66,106,1
66,149,1
66,147,1
66,82,1
66,155,1
66,81,1
66,16,1
67,167,1
67,54,1
67,3,1
67,6,1
67,5,1
67,15,1
67,79,1
67,40,1
67,11,1
67,2,1
68,54,1
68,3,1
68,11,1
68,5,1
68,6,1
68,2,1
68,16,1
68,40,1
68,70,1
68,38,1
69,11,1
69,54,1
69,40,1
69,1,1
69,2,1
69,3,1
69,5,1
69,89,1
69,7,1
69,4,1
70,11,1
70,16,1
70,2,1
70,89,1
70,1,1
70,3,1
70,5,1
70,8,1
70,9,1
70,7,1
71,5,1
71,2,1
71,11,1
71,3,1
71,1,1
71,7,1
71,4,1
71,67,1
71,82,1
71,8,1
72,2,1
72,11,1
72,54,1
72,1,1
72,3,1
72,7,1
72,5,1
72,8,1
72,4,1
72,10,1
73,54,1
73,9,1
73,8,1
73,40,1
73,11,1
73,3,1
73,1,1
73,5,1
73,2,1
73,7,1
74,11,1
74,54,1
74,2,1
74,3,1
74,5,1
74,1,1
74,40,1
74,89,1
74,7,1
74,43,1
75,11,1
75,2,1
75,1,1
75,3,1
75,4,1
75,5,1
75,7,1
75,67,1
75,82,1
75,89,1
76,11,1
76,16,1
76,89,1
76,2,1
76,54,1
76,1,1
76,38,1
76,7,1
76,8,1
76,3,1
77,11,1
77,1,1
77,16,1
77,3,1
77,5,1
77,8,1
77,2,1
77,89,1
77,9,1
77,4,1
78,1,1
78,9,1
78,8,1
78,12,1
78,11,1
78,10,1
78,2,1
78,4,1
78,69,1
78,82,1
79,11,1
79,1,1
79,2,1
79,5,1
79,3,1
79,4,1
79,7,1
79,89,1
79,82,1
79,67,1
80,38,1
80,11,1
80,1,1
80,8,1
80,9,1
80,2,1
80,10,1
80,7,1
80,3,1
80,12,1
81,11,1
81,82,1
81,16,1
81,5,1
81,3,1
81,89,1
81,1,1
81,2,1
81,8,1
81,54,1
82,11,1
82,3,1
82,40,1
82,5,1
82,54,1
82,2,1
82,1,1
82,7,1
82,82,1
82,4,1
83,11,1
83,1,1
83,2,1
83,3,1
83,5,1
83,4,1
83,7,1
83,82,1
83,67,1
83,89,1
84,3,1
84,11,1
84,6,1
84,40,1
84,54,1
84,5,1
84,2,1
84,82,1
84,15,1
84,1,1
85,38,1
85,47,1
85,184,1
85,11,1
85,16,1
85,89,1
85,3,1
85,40,1
85,5,1
85,2,1
86,11,1
86,16,1
86,1,1
86,2,1
86,54,1
86,7,1
86,3,1
86,82,1
86,40,1
86,5,1
87,82,1
87,16,1
87,3,1
87,11,1
87,89,1
87,5,1
87,2,1
87,43,1
87,8,1
87,1,1
88,11,1
88,47,1
88,2,1
88,1,1
88,8,1
88,4,1
88,3,1
88,7,1
88,5,1
88,43,1
89,11,1
89,2,1
89,1,1
89,8,1
89,89,1
89,9,1
89,3,1
89,4,1
89,7,1
89,5,1
90,11,1
90,3,1
90,5,1
90,89,1
90,2,1
90,1,1
90,4,1
90,7,1
90,40,1
90,67,1
91,3,1
91,40,1
91,11,1
91,5,1
91,54,1
91,2,1
91,1,1
91,7,1
91,15,1
91,79,1
92,2,1
92,1,1
92,11,1
92,3,1
92,7,1
92,4,1
92,16,1
92,5,1
92,8,1
92,67,1
93,3,1
93,2,1
93,5,1
93,11,1
93,1,1
93,40,1
93,7,1
93,4,1
93,67,1
93,8,1
94,11,1
94,54,1
94,2,1
94,1,1
94,3,1
94,40,1
94,5,1
94,4,1
94,8,1
94,55,1
95,54,1
95,6,1
95,40,1
95,13,1
95,11,1
95,3,1
95,2,1
95,15,1
95,1,1
95,5,1
96,54,1
96,3,1
96,5,1
96,6,1
96,11,1
96,40,1
96,2,1
96,8,1
96,1,1
96,4,1
97,16,1
97,11,1
97,8,1
97,1,1
97,2,1
97,89,1
97,10,1
97,4,1
97,82,1
97,3,1
98,8,1
98,1,1
98,2,1
98,9,1
98,10,1
98,16,1
98,11,1
98,4,1
98,54,1
98,3,1
99,2,1
99,1,1
99,3,1
99,16,1
99,4,1
99,7,1
99,33,1
99,11,1
99,8,1
99,10,1
100,11,1
100,2,1
100,1,1
100,54,1
100,8,1
100,10,1
100,4,1
100,9,1
100,43,1
100,17,1
101,8,1
101,1,1
101,10,1
101,17,1
101,2,1
101,6,1
101,84,1
101,4,1
101,3,1
101,43,1
102,11,1
102,2,1
102,5,1
102,3,1
102,1,1
102,4,1
102,7,1
102,67,1
102,8,1
102,9,1
103,6,1
103,3,1
103,17,1
103,2,1
103,1,1
103,43,1
103,8,1
103,13,1
103,4,1
103,10,1
104,2,1
104,1,1
104,6,1
104,4,1
104,11,1
104,7,1
104,40,1
104,84,1
104,17,1
104,43,1
105,43,1
105,28,1
105,17,1
105,2,1
105,1,1
105,11,1
105,7,1
105,4,1
105,55,1
105,84,1
106,55,1
106,43,1
106,17,1
106,28,1
106,54,1
106,8,1
106,9,1
106,1,1
106,2,1
106,12,1
107,55,1
107,43,1
107,17,1
107,28,1
107,1,1
107,2,1
107,8,1
107,54,1
107,9,1
107,4,1
108,3,1
108,6,1
108,54,1
108,5,1
108,11,1
108,16,1
108,2,1
108,55,1
108,40,1
108,1,1
109,6,1
109,55,1
109,17,1
109,13,1
109,43,1
109,28,1
109,2,1
109,84,1
109,3,1
109,1,1
110,55,1
110,43,1
110,17,1
110,54,1
110,6,1
110,40,1
110,8,1
110,28,1
110,1,1
110,2,1
111,55,1
111,17,1
111,43,1
111,28,1
111,2,1
111,6,1
111,1,1
111,7,1
111,84,1
111,40,1
112,6,1
112,13,1
112,28,1
112,17,1
112,55,1
112,3,1
112,2,1
112,43,1
112,84,1
112,1,1
113,1,1
113,2,1
113,43,1
113,7,1
113,5,1
113,6,1
113,3,1
113,4,1
113,11,1
113,70,1
114,6,1
114,55,1
114,3,1
114,13,1
114,43,1
114,17,1
114,28,1
114,5,1
114,2,1
114,15,1
115,43,1
115,55,1
115,54,1
115,40,1
115,6,1
115,2,1
115,1,1
115,11,1
115,4,1
115,7,1
116,40,1
116,2,1
116,6,1
116,3,1
116,1,1
116,5,1
116,4,1
116,7,1
116,11,1
116,67,1
117,18,1
117,19,1
117,27,1
117,52,1
117,59,1
117,35,1
117,33,1
117,30,1
117,51,1
117,25,1
118,6,1
118,17,1
118,3,1
118,13,1
118,2,1
118,15,1
118,1,1
118,84,1
118,55,1
118,4,1
119,1,1
119,43,1
119,8,1
119,2,1
119,54,1
119,9,1
119,10,1
119,4,1
119,6,1
119,40,1
120,17,1
120,3,1
120,5,1
120,2,1
120,1,1
120,7,1
120,84,1
120,43,1
120,11,1
120,55,1
121,6,1
121,13,1
121,3,1
121,26,1
121,15,1
121,17,1
121,28,1
121,16,1
121,5,1
121,79,1
122,55,1
122,43,1
122,17,1
122,28,1
122,6,1
122,8,1
122,1,1
122,54,1
122,2,1
122,9,1
123,40,1
123,3,1
123,54,1
123,6,1
123,5,1
123,80,1
123,11,1
123,82,1
123,2,1
123,1,1
124,15,1
124,3,1
124,1,1
124,2,1
124,7,1
124,38,1
124,16,1
124,4,1
124,8,1
124,5,1
125,16,1
125,8,1
125,2,1
125,1,1
125,11,1
125,3,1
125,7,1
125,10,1
125,4,1
125,5,1
126,2,1
126,1,1
126,7,1
126,4,1
126,3,1
126,5,1
126,67,1
126,10,1
126,8,1
126,70,1
127,102,1
127,16,1
127,19,1
127,82,1
127,34,1
127,87,1
127,11,1
127,49,1
127,2,1
127,18,1
128,11,1
128,54,1
128,3,1
128,2,1
128,1,1
128,5,1
128,7,1
128,4,1
128,82,1
128,89,1
129,11,1
129,54,1
129,16,1
129,3,1
129,40,1
129,5,1
129,2,1
129,1,1
129,89,1
129,82,1
130,82,1
130,1,1
130,2,1
130,16,1
130,4,1
130,7,1
130,8,1
130,10,1
130,9,1
130,68,1
131,54,1
131,2,1
131,8,1
131,40,1
131,1,1
131,11,1
131,6,1
131,10,1
131,18,1
131,4,1
132,11,1
132,38,1
132,16,1
132,89,1
132,3,1
132,5,1
132,82,1
132,15,1
132,54,1
132,2,1
133,6,1
133,3,1
133,16,1
133,15,1
133,38,1
133,79,1
133,13,1
133,2,1
133,11,1
133,1,1
134,17,1
134,2,1
134,1,1
134,11,1
134,8,1
134,10,1
134,4,1
134,84,1
134,7,1
134,68,1
135,2,1
135,1,1
135,4,1
135,8,1
135,10,1
135,11,1
135,7,1
135,82,1
135,68,1
135,40,1
136,43,1
136,8,1
136,1,1
136,2,1
136,10,1
136,17,1
136,9,1
136,55,1
136,4,1
136,40,1
137,43,1
137,1,1
137,2,1
137,17,1
137,8,1
137,10,1
137,55,1
137,54,1
137,28,1
137,11,1
138,1,1
138,11,1
138,2,1
138,4,1
138,8,1
138,9,1
138,10,1
138,40,1
138,7,1
138,54,1
139,17,1
139,43,1
139,6,1
139,55,1
139,8,1
139,28,1
139,2,1
139,5,1
139,3,1
139,54,1
140,54,1
140,11,1
140,3,1
140,40,1
140,2,1
140,1,1
140,8,1
140,4,1
140,82,1
140,10,1
141,28,1
141,3,1
141,17,1
141,6,1
141,84,1
141,13,1
141,5,1
141,2,1
141,11,1
141,1,1
142,17,1
142,28,1
142,43,1
142,55,1
142,84,1
142,2,1
142,1,1
142,8,1
142,10,1
142,4,1
143,43,1
143,6,1
143,17,1
143,55,1
143,84,1
143,1,1
143,2,1
143,40,1
143,11,1
143,8,1
144,54,1
144,40,1
144,43,1
144,8,1
144,2,1
144,1,1
144,11,1
144,9,1
144,55,1
144,10,1
145,8,1
145,1,1
145,2,1
145,10,1
145,4,1
145,7,1
145,43,1
145,9,1
145,68,1
145,17,1
146,43,1
146,6,1
146,17,1
146,28,1
146,13,1
146,3,1
146,55,1
146,84,1
146,5,1
146,2,1
147,28,1
147,6,1
147,13,1
147,17,1
147,78,1
147,26,1
147,135,1
147,137,1
147,35,1
147,140,1
148,6,1
148,43,1
148,2,1
148,1,1
148,8,1
148,9,1
148,13,1
148,55,1
148,7,1
148,3,1
149,6,1
149,17,1
149,13,1
149,28,1
149,3,1
149,2,1
149,5,1
149,1,1
149,26,1
149,84,1
150,6,1
150,3,1
150,15,1
150,16,1
150,13,1
150,38,1
150,79,1
150,5,1
150,2,1
150,1,1
151,6,1
151,2,1
151,11,1
151,1,1
151,3,1
151,40,1
151,4,1
151,84,1
151,8,1
151,5,1
152,11,1
152,2,1
152,1,1
152,7,1
152,3,1
152,4,1
152,5,1
152,82,1
152,67,1
152,17,1
153,11,1
153,2,1
153,1,1
153,3,1
153,5,1
153,10,1
153,8,1
153,4,1
153,7,1
153,67,1
154,2,1
154,11,1
154,1,1
154,9,1
154,3,1
154,4,1
154,8,1
154,5,1
154,40,1
154,7,1
155,84,1
155,11,1
155,2,1
155,3,1
155,1,1
155,7,1
155,5,1
155,4,1
155,17,1
155,6,1
156,2,1
156,1,1
156,7,1
156,4,1
156,11,1
156,3,1
156,8,1
156,10,1
156,5,1
156,68,1
157,53,1
157,58,1
157,40,1
157,54,1
157,9,1
157,6,1
157,80,1
157,11,1
157,45,1
157,3,1
158,80,1
158,2,1
158,3,1
158,1,1
158,6,1
158,82,1
158,4,1
158,5,1
158,7,1
158,40,1
159,40,1
159,54,1
159,80,1
159,82,1
159,1,1
159,3,1
159,9,1
159,2,1
159,6,1
159,11,1
160,2,1
160,1,1
160,11,1
160,8,1
160,4,1
160,7,1
160,3,1
160,5,1
160,10,1
160,68,1
161,89,1
161,11,1
161,2,1
161,1,1
161,3,1
161,5,1
161,7,1
161,4,1
161,8,1
161,10,1
162,2,1
162,3,1
162,1,1
162,7,1
162,8,1
162,5,1
162,4,1
162,67,1
162,10,1
162,9,1
163,11,1
163,16,1
163,38,1
163,40,1
163,3,1
163,89,1
163,82,1
163,5,1
163,2,1
163,1,1
164,11,1
164,82,1
164,3,1
164,89,1
164,2,1
164,1,1
164,5,1
164,7,1
164,4,1
164,8,1
165,54,1
165,6,1
165,40,1
165,161,1
165,13,1
165,11,1
165,119,1
165,3,1
165,1,1
165,5,1
166,38,1
166,11,1
166,16,1
166,89,1
166,40,1
166,3,1
166,5,1
166,2,1
166,1,1
166,15,1
167,3,1
167,2,1
167,5,1
167,1,1
167,54,1
167,7,1
167,6,1
167,40,1
167,11,1
167,4,1
168,82,1
168,16,1
168,11,1
168,3,1
168,5,1
168,38,1
168,40,1
168,87,1
168,89,1
168,2,1
169,2,1
169,82,1
169,1,1
169,11,1
169,4,1
169,7,1
169,8,1
169,10,1
169,40,1
169,67,1
170,11,1
170,1,1
170,3,1
170,5,1
170,2,1
170,7,1
170,4,1
170,82,1
170,38,1
170,67,1
171,54,1
171,40,1
171,2,1
171,11,1
171,1,1
171,3,1
171,7,1
171,4,1
171,5,1
171,8,1
172,11,1
172,82,1
172,40,1
172,5,1
172,3,1
172,2,1
172,1,1
172,89,1
172,7,1
172,4,1
173,15,1
173,11,1
173,40,1
173,38,1
173,3,1
173,82,1
173,5,1
173,6,1
173,54,1
173,2,1
174,11,1
174,1,1
174,2,1
174,82,1
174,40,1
174,4,1
174,7,1
174,10,1
174,8,1
174,5,1
175,11,1
175,16,1
175,82,1
175,2,1
175,1,1
175,89,1
175,8,1
175,54,1
175,7,1
175,4,1
176,47,1
176,3,1
176,1,1
176,8,1
176,2,1
176,7,1
176,4,1
176,10,1
176,11,1
176,5,1
177,2,1
177,1,1
177,16,1
177,11,1
177,9,1
177,8,1
177,7,1
177,10,1
177,4,1
177,5,1
178,11,1
178,2,1
178,5,1
178,3,1
178,1,1
178,82,1
178,7,1
178,4,1
178,15,1
178,8,1
179,3,1
179,2,1
179,5,1
179,11,1
179,1,1
179,4,1
179,7,1
179,67,1
179,8,1
179,10,1
180,47,1
180,1,1
180,2,1
180,11,1
180,5,1
180,7,1
180,3,1
180,8,1
180,4,1
180,10,1
181,11,1
181,3,1
181,16,1
181,5,1
181,1,1
181,2,1
181,7,1
181,4,1
181,89,1
181,67,1
182,1,1
182,3,1
182,2,1
182,8,1
182,5,1
182,11,1
182,7,1
182,4,1
182,82,1
182,10,1
183,11,1
183,1,1
183,2,1
183,8,1
183,47,1
183,3,1
183,4,1
183,9,1
183,7,1
183,10,1
184,11,1
184,1,1
184,2,1
184,82,1
184,54,1
184,3,1
184,40,1
184,5,1
184,16,1
184,7,1
185,3,1
185,5,1
185,11,1
185,2,1
185,1,1
185,7,1
185,4,1
185,82,1
185,67,1
185,89,1
186,1,1
186,2,1
186,11,1
186,7,1
186,4,1
186,89,1
186,67,1
186,8,1
186,10,1
186,5,1
187,11,1
187,89,1
187,82,1
187,2,1
187,1,1
187,7,1
187,4,1
187,5,1
187,3,1
187,8,1
188,16,1
188,11,1
188,54,1
188,2,1
188,89,1
188,82,1
188,38,1
188,5,1
188,1,1
188,3,1
189,11,1
189,2,1
189,1,1
189,4,1
189,16,1
189,7,1
189,3,1
189,82,1
189,89,1
189,5,1
190,54,1
190,40,1
190,11,1
190,3,1
190,6,1
190,2,1
190,1,1
190,4,1
190,5,1
190,82,1
191,54,1
191,11,1
191,3,1
191,2,1
191,5,1
191,40,1
191,82,1
191,1,1
191,7,1
191,16,1
192,54,1
192,40,1
192,11,1
192,3,1
192,2,1
192,6,1
192,1,1
192,5,1
192,7,1
192,4,1
193,11,1
193,2,1
193,38,1
193,1,1
193,3,1
193,7,1
193,54,1
193,4,1
193,16,1
193,8,1
194,11,1
194,1,1
194,2,1
194,3,1
194,5,1
194,8,1
194,7,1
194,4,1
194,10,1
194,82,1
195,3,1
195,5,1
195,16,1
195,2,1
195,1,1
195,40,1
195,11,1
195,7,1
195,15,1
195,54,1
196,8,1
196,2,1
196,1,1
196,9,1
196,3,1
196,4,1
196,11,1
196,10,1
196,7,1
196,5,1
197,2,1
197,11,1
197,1,1
197,16,1
197,3,1
197,7,1
197,5,1
197,8,1
197,9,1
197,10,1
198,11,1
198,3,1
198,54,1
198,5,1
198,89,1
198,40,1
198,6,1
198,16,1
198,15,1
198,1,1
199,8,1
199,9,1
199,3,1
199,2,1
199,11,1
199,54,1
199,1,1
199,7,1
199,40,1
199,5,1
200,16,1
200,11,1
200,89,1
200,2,1
200,82,1
200,1,1
200,9,1
200,38,1
200,8,1
200,3,1
1,226,2
1,237,2
1,255,2
1,296,2
1,276,2
1,262,2
1,232,2
1,270,2
1,252,2
1,275,2
2,261,2
2,226,2
2,187,2
2,237,2
2,275,2
2,280,2
2,255,2
2,232,2
2,197,2
2,188,2
3,226,2
3,237,2
3,232,2
3,255,2
3,297,2
3,247,2
3,273,2
3,222,2
3,275,2
3,261,2
4,232,2
4,255,2
4,222,2
4,247,2
4,273,2
4,237,2
4,226,2
4,274,2
4,276,2
4,270,2
5,247,2
5,222,2
5,273,2
5,232,2
5,255,2
5,226,2
5,237,2
5,317,2
5,276,2
5,284,2
6,276,2
6,226,2
6,237,2
6,232,2
6,274,2
6,255,2
6,284,2
6,262,2
6,478,2
6,247,2
7,255,2
7,232,2
7,222,2
7,247,2
7,273,2
7,226,2
7,237,2
7,276,2
7,262,2
7,252,2
8,226,2
8,237,2
8,255,2
8,232,2
8,247,2
8,222,2
8,273,2
8,297,2
8,274,2
8,317,2
9,255,2
9,232,2
9,222,2
9,226,2
9,237,2
9,247,2
9,273,2
9,296,2
9,276,2
9,274,2
10,226,2
10,237,2
10,255,2
10,262,2
10,270,2
10,274,2
10,232,2
10,252,2
10,276,2
10,296,2
11,478,2
11,266,2
11,276,2
11,284,2
11,261,2
11,252,2
11,232,2
11,262,2
11,270,2
11,255,2
12,226,2
12,237,2
12,222,2
12,232,2
12,255,2
12,186,2
12,196,2
12,306,2
12,274,2
12,247,2
13,237,2
13,317,2
13,226,2
13,255,2
13,261,2
13,232,2
13,276,2
13,247,2
13,222,2
13,273,2
14,226,2
14,237,2
14,255,2
14,232,2
14,222,2
14,247,2
14,297,2
14,274,2
14,273,2
14,315,2
15,226,2
15,237,2
15,280,2
15,266,2
15,275,2
15,261,2
15,277,2
15,369,2
15,255,2
15,290,2
16,255,2
16,232,2
16,222,2
16,247,2
16,226,2
16,273,2
16,237,2
16,274,2
16,270,2
16,197,2
17,196,2
17,283,2
17,321,2
17,277,2
17,208,2
17,188,2
17,266,2
17,263,2
17,313,2
17,298,2
18,196,2
18,275,2
18,188,2
18,208,2
18,277,2
18,266,2
18,261,2
18,321,2
18,263,2
18,296,2
19,188,2
19,224,2
19,330,2
19,319,2
19,208,2
19,332,2
19,263,2
19,353,2
19,321,2
19,186,2
20,196,2
20,321,2
20,283,2
20,208,2
20,334,2
20,188,2
20,263,2
20,224,2
20,252,2
20,262,2
21,188,2
21,283,2
21,196,2
21,353,2
21,224,2
21,208,2
21,226,2
21,263,2
21,332,2
21,321,2
22,187,2
22,211,2
22,249,2
22,276,2
22,197,2
22,284,2
22,252,2
22,190,2
22,275,2
22,385,2
23,188,2
23,208,2
23,211,2
23,334,2
23,224,2
23,391,2
23,196,2
23,353,2
23,321,2
23,332,2
24,188,2
24,224,2
24,208,2
24,321,2
24,332,2
24,283,2
24,196,2
24,334,2
24,263,2
24,391,2
25,249,2
25,211,2
25,208,2
25,330,2
25,385,2
25,334,2
25,196,2
25,188,2
25,353,2
25,224,2
26,188,2
26,196,2
26,208,2
26,266,2
26,303,2
26,280,2
26,290,2
26,261,2
26,224,2
26,382,2
27,298,2
27,188,2
27,266,2
27,196,2
27,276,2
27,290,2
27,284,2
27,208,2
27,285,2
27,377,2
28,188,2
28,196,2
28,208,2
28,321,2
28,224,2
28,283,2
28,334,2
28,332,2
28,263,2
28,422,2
29,185,2
29,216,2
29,186,2
29,190,2
29,320,2
29,187,2
29,192,2
29,188,2
29,319,2
29,330,2
30,196,2
30,188,2
30,208,2
30,321,2
30,283,2
30,224,2
30,263,2
30,334,2
30,332,2
30,364,2
31,185,2
31,190,2
31,186,2
31,261,2
31,320,2
31,192,2
31,319,2
31,276,2
31,369,2
31,252,2
32,188,2
32,224,2
32,263,2
32,332,2
32,187,2
32,208,2
32,186,2
32,322,2
32,190,2
32,334,2
33,185,2
33,187,2
33,190,2
33,277,2
33,188,2
33,186,2
33,276,2
33,261,2
33,330,2
33,284,2
34,275,2
34,187,2
34,188,2
